ID,Name,Age,Marks
3605,Student_3605,25,73
3606,Student_3606,21,72
3607,Student_3607,20,68
3608,Student_3608,21,68
3609,Student_3609,19,89
3610,Student_3610,21,67
3611,Student_3611,23,53
3612,Student_3612,18,71
3613,Student_3613,22,100
3614,Student_3614,25,80
3615,Student_3615,19,82
3616,Student_3616,24,67
3617,Student_3617,25,84
3618,Student_3618,18,52
3619,Student_3619,23,54
3620,Student_3620,18,99
3621,Student_3621,21,83
3622,Student_3622,18,73
3623,Student_3623,19,91
3624,Student_3624,19,96
3625,Student_3625,19,73
3626,Student_3626,20,51
3627,Student_3627,19,72
3628,Student_3628,18,51
3629,Student_3629,25,85
3630,Student_3630,25,98
3631,Student_3631,18,83
3632,Student_3632,24,81
3633,Student_3633,19,61
3634,Student_3634,18,60
3635,Student_3635,20,67
3636,Student_3636,19,96
3637,Student_3637,19,62
3638,Student_3638,21,67
3639,Student_3639,24,61
3640,Student_3640,20,98
3641,Student_3641,18,76
3642,Student_3642,24,78
3643,Student_3643,24,98
3644,Student_3644,18,87
3645,Student_3645,21,73
3646,Student_3646,25,99
3647,Student_3647,19,62
3648,Student_3648,21,92
3649,Student_3649,22,76
3650,Student_3650,23,76
3651,Student_3651,18,84
3652,Student_3652,18,59
3653,Student_3653,18,58
3654,Student_3654,24,91
3655,Student_3655,18,76
3656,Student_3656,22,62
3657,Student_3657,20,91
3658,Student_3658,18,80
3659,Student_3659,24,59
3660,Student_3660,22,72
3661,Student_3661,20,78
3662,Student_3662,20,94
3663,Student_3663,22,99
3664,Student_3664,25,54
3665,Student_3665,24,60
3666,Student_3666,25,74
3667,Student_3667,23,72
3668,Student_3668,21,67
3669,Student_3669,24,89
3670,Student_3670,18,98
3671,Student_3671,23,84
3672,Student_3672,25,69
3673,Student_3673,19,80
3674,Student_3674,23,62
3675,Student_3675,23,87
3676,Student_3676,20,53
3677,Student_3677,21,95
3678,Student_3678,19,93
3679,Student_3679,19,86
3680,Student_3680,19,98
3681,Student_3681,18,60
3682,Student_3682,24,65
3683,Student_3683,18,95
3684,Student_3684,23,75
3685,Student_3685,21,92
3686,Student_3686,22,54
3687,Student_3687,24,79
3688,Student_3688,25,67
3689,Student_3689,23,74
3690,Student_3690,25,52
3691,Student_3691,21,61
3692,Student_3692,25,82
3693,Student_3693,21,51
3694,Student_3694,19,69
3695,Student_3695,18,84
3696,Student_3696,18,51
3697,Student_3697,24,95
3698,Student_3698,21,72
3699,Student_3699,22,63
3700,Student_3700,18,55
3701,Student_3701,20,74
3702,Student_3702,24,99
3703,Student_3703,22,65
3704,Student_3704,18,51
3705,Student_3705,24,97
3706,Student_3706,25,88
3707,Student_3707,25,70
3708,Student_3708,22,75
3709,Student_3709,24,52
3710,Student_3710,18,87
3711,Student_3711,19,54
3712,Student_3712,23,57
3713,Student_3713,24,73
3714,Student_3714,19,79
3715,Student_3715,18,90
3716,Student_3716,22,64
3717,Student_3717,22,68
3718,Student_3718,24,94
3719,Student_3719,25,65
3720,Student_3720,21,78
3721,Student_3721,21,61
3722,Student_3722,21,58
3723,Student_3723,21,59
3724,Student_3724,22,81
3725,Student_3725,19,70
3726,Student_3726,22,89
3727,Student_3727,18,100
3728,Student_3728,20,63
3729,Student_3729,21,100
3730,Student_3730,23,86
3731,Student_3731,19,64
3732,Student_3732,19,79
3733,Student_3733,23,84
3734,Student_3734,21,75
3735,Student_3735,23,88
3736,Student_3736,21,86
3737,Student_3737,19,78
3738,Student_3738,25,81
3739,Student_3739,25,53
3740,Student_3740,21,67
3741,Student_3741,22,59
3742,Student_3742,25,77
3743,Student_3743,18,78
3744,Student_3744,19,80
3745,Student_3745,18,54
3746,Student_3746,18,56
3747,Student_3747,22,87
3748,Student_3748,24,85
3749,Student_3749,23,95
3750,Student_3750,25,95
3751,Student_3751,25,87
3752,Student_3752,25,53
3753,Student_3753,22,60
3754,Student_3754,24,66
3755,Student_3755,21,88
3756,Student_3756,21,51
3757,Student_3757,19,73
3758,Student_3758,20,62
3759,Student_3759,21,69
3760,Student_3760,19,89
3761,Student_3761,24,53
3762,Student_3762,20,51
3763,Student_3763,21,86
3764,Student_3764,22,89
3765,Student_3765,19,98
3766,Student_3766,25,66
3767,Student_3767,21,86
3768,Student_3768,25,93
3769,Student_3769,24,91
3770,Student_3770,25,93
3771,Student_3771,18,99
3772,Student_3772,19,69
3773,Student_3773,24,71
3774,Student_3774,24,100
3775,Student_3775,21,87
3776,Student_3776,24,69
3777,Student_3777,19,59
3778,Student_3778,22,92
3779,Student_3779,22,53
3780,Student_3780,24,67
3781,Student_3781,18,61
3782,Student_3782,18,87
3783,Student_3783,19,87
3784,Student_3784,23,80
3785,Student_3785,19,58
3786,Student_3786,21,57
3787,Student_3787,18,92
3788,Student_3788,21,54
3789,Student_3789,22,69
3790,Student_3790,18,60
3791,Student_3791,21,76
3792,Student_3792,19,53
3793,Student_3793,20,73
3794,Student_3794,25,95
3795,Student_3795,19,80
3796,Student_3796,21,68
3797,Student_3797,21,78
3798,Student_3798,22,84
3799,Student_3799,22,98
3800,Student_3800,19,52
3801,Student_3801,23,100
3802,Student_3802,20,53
3803,Student_3803,19,51
3804,Student_3804,23,63
3805,Student_3805,23,91
3806,Student_3806,19,92
3807,Student_3807,19,71
3808,Student_3808,20,99
3809,Student_3809,23,94
3810,Student_3810,25,82
3811,Student_3811,24,87
3812,Student_3812,24,97
3813,Student_3813,21,92
3814,Student_3814,20,54
3815,Student_3815,19,76
3816,Student_3816,19,76
3817,Student_3817,23,95
3818,Student_3818,21,50
3819,Student_3819,24,67
3820,Student_3820,21,62
3821,Student_3821,20,80
3822,Student_3822,25,97
3823,Student_3823,19,66
3824,Student_3824,24,54
3825,Student_3825,22,70
3826,Student_3826,24,54
3827,Student_3827,22,72
3828,Student_3828,21,99
3829,Student_3829,21,79
3830,Student_3830,20,53
3831,Student_3831,18,73
3832,Student_3832,23,70
3833,Student_3833,22,62
3834,Student_3834,24,77
3835,Student_3835,22,88
3836,Student_3836,22,92
3837,Student_3837,22,51
3838,Student_3838,25,58
3839,Student_3839,18,92
3840,Student_3840,19,61
3841,Student_3841,20,70
3842,Student_3842,23,87
3843,Student_3843,25,68
3844,Student_3844,20,100
3845,Student_3845,21,92
3846,Student_3846,25,74
3847,Student_3847,19,83
3848,Student_3848,23,100
3849,Student_3849,19,97
3850,Student_3850,18,60
3851,Student_3851,23,99
3852,Student_3852,24,81
3853,Student_3853,20,72
3854,Student_3854,19,71
3855,Student_3855,20,69
3856,Student_3856,21,87
3857,Student_3857,21,62
3858,Student_3858,18,66
3859,Student_3859,21,98
3860,Student_3860,22,100
3861,Student_3861,24,97
3862,Student_3862,24,64
3863,Student_3863,23,95
3864,Student_3864,20,58
3865,Student_3865,19,62
3866,Student_3866,20,91
3867,Student_3867,18,100
3868,Student_3868,21,86
3869,Student_3869,25,86
3870,Student_3870,23,50
3871,Student_3871,19,66
3872,Student_3872,21,59
3873,Student_3873,25,52
3874,Student_3874,20,66
3875,Student_3875,18,55
3876,Student_3876,19,93
3877,Student_3877,21,99
3878,Student_3878,18,76
3879,Student_3879,22,60
3880,Student_3880,18,94
3881,Student_3881,25,83
3882,Student_3882,24,84
3883,Student_3883,18,63
3884,Student_3884,25,91
3885,Student_3885,22,78
3886,Student_3886,20,58
3887,Student_3887,23,93
3888,Student_3888,20,76
3889,Student_3889,20,89
3890,Student_3890,19,86
3891,Student_3891,19,77
3892,Student_3892,23,93
3893,Student_3893,23,79
3894,Student_3894,19,79
3895,Student_3895,20,80
3896,Student_3896,24,93
3897,Student_3897,19,75
3898,Student_3898,23,78
3899,Student_3899,19,55
3900,Student_3900,23,94
3901,Student_3901,24,79
3902,Student_3902,25,83
3903,Student_3903,22,86
3904,Student_3904,21,83
3905,Student_3905,23,58
3906,Student_3906,18,99
3907,Student_3907,18,56
3908,Student_3908,25,79
3909,Student_3909,22,50
3910,Student_3910,20,96
3911,Student_3911,18,100
3912,Student_3912,19,86
3913,Student_3913,19,64
3914,Student_3914,23,60
3915,Student_3915,18,78
3916,Student_3916,24,50
3917,Student_3917,24,51
3918,Student_3918,19,52
3919,Student_3919,19,78
3920,Student_3920,19,60
3921,Student_3921,21,73
3922,Student_3922,19,62
3923,Student_3923,20,62
3924,Student_3924,25,51
3925,Student_3925,21,74
3926,Student_3926,23,68
3927,Student_3927,20,74
3928,Student_3928,25,59
3929,Student_3929,24,57
3930,Student_3930,22,68
3931,Student_3931,25,76
3932,Student_3932,19,83
3933,Student_3933,23,88
3934,Student_3934,25,85
3935,Student_3935,22,51
3936,Student_3936,23,80
3937,Student_3937,20,100
3938,Student_3938,25,55
3939,Student_3939,24,93
3940,Student_3940,21,98
3941,Student_3941,23,95
3942,Student_3942,18,52
3943,Student_3943,25,100
3944,Student_3944,20,64
3945,Student_3945,19,55
3946,Student_3946,23,92
3947,Student_3947,20,85
3948,Student_3948,23,94
3949,Student_3949,18,72
3950,Student_3950,20,89
3951,Student_3951,22,96
3952,Student_3952,21,59
3953,Student_3953,20,89
3954,Student_3954,25,97
3955,Student_3955,21,58
3956,Student_3956,19,74
3957,Student_3957,19,61
3958,Student_3958,19,83
3959,Student_3959,20,83
3960,Student_3960,25,73
3961,Student_3961,18,100
3962,Student_3962,21,59
3963,Student_3963,22,61
3964,Student_3964,25,98
3965,Student_3965,18,75
3966,Student_3966,24,82
3967,Student_3967,20,71
3968,Student_3968,18,62
3969,Student_3969,21,81
3970,Student_3970,23,97
3971,Student_3971,20,87
3972,Student_3972,22,77
3973,Student_3973,20,81
3974,Student_3974,18,88
3975,Student_3975,22,82
3976,Student_3976,25,95
3977,Student_3977,22,61
3978,Student_3978,18,59
3979,Student_3979,25,92
3980,Student_3980,24,51
3981,Student_3981,20,90
3982,Student_3982,18,69
3983,Student_3983,25,91
3984,Student_3984,19,94
3985,Student_3985,20,66
3986,Student_3986,24,85
3987,Student_3987,23,68
3988,Student_3988,18,54
3989,Student_3989,20,65
3990,Student_3990,18,56
3991,Student_3991,22,64
3992,Student_3992,23,65
3993,Student_3993,25,83
3994,Student_3994,23,95
3995,Student_3995,20,55
3996,Student_3996,21,78
3997,Student_3997,18,82
3998,Student_3998,24,85
3999,Student_3999,25,60
4000,Student_4000,21,89
4001,Student_4001,23,65
4002,Student_4002,23,82
4003,Student_4003,23,96
4004,Student_4004,23,66
4005,Student_4005,19,99
4006,Student_4006,18,94
4007,Student_4007,22,57
4008,Student_4008,20,63
4009,Student_4009,22,71
4010,Student_4010,21,71
4011,Student_4011,23,99
4012,Student_4012,18,73
4013,Student_4013,19,99
4014,Student_4014,25,58
4015,Student_4015,25,74
4016,Student_4016,19,83
4017,Student_4017,23,61
4018,Student_4018,19,62
4019,Student_4019,23,81
4020,Student_4020,23,71
4021,Student_4021,19,55
4022,Student_4022,24,76
4023,Student_4023,22,50
4024,Student_4024,18,66
4025,Student_4025,20,73
4026,Student_4026,18,53
4027,Student_4027,23,66
4028,Student_4028,20,86
4029,Student_4029,22,76
4030,Student_4030,24,58
4031,Student_4031,18,87
4032,Student_4032,22,67
4033,Student_4033,18,53
4034,Student_4034,19,75
4035,Student_4035,21,50
4036,Student_4036,20,52
4037,Student_4037,20,97
4038,Student_4038,23,69
4039,Student_4039,24,88
4040,Student_4040,18,81
4041,Student_4041,18,84
4042,Student_4042,22,91
4043,Student_4043,21,87
4044,Student_4044,22,98
4045,Student_4045,22,97
4046,Student_4046,19,99
4047,Student_4047,22,56
4048,Student_4048,23,60
4049,Student_4049,19,59
4050,Student_4050,22,74
4051,Student_4051,21,69
4052,Student_4052,23,94
4053,Student_4053,19,53
4054,Student_4054,23,66
4055,Student_4055,22,53
4056,Student_4056,18,75
4057,Student_4057,22,61
4058,Student_4058,21,55
4059,Student_4059,20,53
4060,Student_4060,21,64
4061,Student_4061,19,77
4062,Student_4062,25,96
4063,Student_4063,19,81
4064,Student_4064,23,98
4065,Student_4065,19,57
4066,Student_4066,19,68
4067,Student_4067,18,74
4068,Student_4068,22,67
4069,Student_4069,21,74
4070,Student_4070,23,73
4071,Student_4071,19,85
4072,Student_4072,23,81
4073,Student_4073,22,66
4074,Student_4074,23,99
4075,Student_4075,18,89
4076,Student_4076,21,57
4077,Student_4077,20,68
4078,Student_4078,23,75
4079,Student_4079,18,65
4080,Student_4080,24,98
4081,Student_4081,20,98
4082,Student_4082,21,94
4083,Student_4083,20,92
4084,Student_4084,24,89
4085,Student_4085,18,96
4086,Student_4086,24,94
4087,Student_4087,21,78
4088,Student_4088,25,92
4089,Student_4089,19,55
4090,Student_4090,21,59
4091,Student_4091,19,85
4092,Student_4092,23,75
4093,Student_4093,24,79
4094,Student_4094,23,57
4095,Student_4095,25,61
4096,Student_4096,21,74
4097,Student_4097,24,58
4098,Student_4098,20,100
4099,Student_4099,19,100
4100,Student_4100,24,78
4101,Student_4101,25,80
4102,Student_4102,19,58
4103,Student_4103,22,96
4104,Student_4104,24,52
4105,Student_4105,21,64
4106,Student_4106,20,73
4107,Student_4107,24,68
4108,Student_4108,21,63
4109,Student_4109,21,96
4110,Student_4110,18,65
4111,Student_4111,24,69
4112,Student_4112,25,90
4113,Student_4113,21,91
4114,Student_4114,24,100
4115,Student_4115,19,89
4116,Student_4116,25,73
4117,Student_4117,20,96
4118,Student_4118,21,70
4119,Student_4119,19,56
4120,Student_4120,18,54
4121,Student_4121,25,76
4122,Student_4122,24,97
4123,Student_4123,21,99
4124,Student_4124,18,98
4125,Student_4125,20,86
4126,Student_4126,25,69
4127,Student_4127,19,94
4128,Student_4128,19,53
4129,Student_4129,24,99
4130,Student_4130,18,98
4131,Student_4131,23,55
4132,Student_4132,21,70
4133,Student_4133,22,68
4134,Student_4134,21,95
4135,Student_4135,24,61
4136,Student_4136,23,100
4137,Student_4137,23,89
4138,Student_4138,20,68
4139,Student_4139,20,74
4140,Student_4140,23,55
4141,Student_4141,21,99
4142,Student_4142,25,74
4143,Student_4143,19,56
4144,Student_4144,21,74
4145,Student_4145,23,63
4146,Student_4146,24,79
4147,Student_4147,25,100
4148,Student_4148,21,61
4149,Student_4149,18,86
4150,Student_4150,21,69
4151,Student_4151,21,61
4152,Student_4152,25,78
4153,Student_4153,22,70
4154,Student_4154,20,83
4155,Student_4155,21,87
4156,Student_4156,20,67
4157,Student_4157,18,80
4158,Student_4158,21,53
4159,Student_4159,24,69
4160,Student_4160,19,70
4161,Student_4161,19,94
4162,Student_4162,23,72
4163,Student_4163,23,84
4164,Student_4164,18,83
4165,Student_4165,18,99
4166,Student_4166,25,80
4167,Student_4167,25,70
4168,Student_4168,18,68
4169,Student_4169,20,83
4170,Student_4170,22,65
4171,Student_4171,21,71
4172,Student_4172,24,89
4173,Student_4173,24,64
4174,Student_4174,20,76
4175,Student_4175,20,72
4176,Student_4176,22,50
4177,Student_4177,22,93
4178,Student_4178,19,72
4179,Student_4179,20,61
4180,Student_4180,20,81
4181,Student_4181,25,75
4182,Student_4182,23,56
4183,Student_4183,21,90
4184,Student_4184,19,58
4185,Student_4185,19,80
4186,Student_4186,20,55
4187,Student_4187,20,81
4188,Student_4188,24,65
4189,Student_4189,19,89
4190,Student_4190,18,74
4191,Student_4191,25,95
4192,Student_4192,25,51
4193,Student_4193,25,91
4194,Student_4194,21,91
4195,Student_4195,21,73
4196,Student_4196,21,71
4197,Student_4197,20,62
4198,Student_4198,21,65
4199,Student_4199,19,80
4200,Student_4200,22,51
4201,Student_4201,25,87
4202,Student_4202,23,86
4203,Student_4203,18,100
4204,Student_4204,23,62
4205,Student_4205,25,67
4206,Student_4206,25,77
4207,Student_4207,24,72
4208,Student_4208,18,67
4209,Student_4209,19,55
4210,Student_4210,21,64
4211,Student_4211,22,93
4212,Student_4212,22,60
4213,Student_4213,18,68
4214,Student_4214,19,54
4215,Student_4215,20,61
4216,Student_4216,24,66
4217,Student_4217,20,85
4218,Student_4218,18,79
4219,Student_4219,21,91
4220,Student_4220,18,66
4221,Student_4221,24,62
4222,Student_4222,21,98
4223,Student_4223,25,71
4224,Student_4224,18,68
4225,Student_4225,24,88
4226,Student_4226,25,94
4227,Student_4227,23,54
4228,Student_4228,20,87
4229,Student_4229,20,88
4230,Student_4230,19,82
4231,Student_4231,22,84
4232,Student_4232,22,71
4233,Student_4233,18,90
4234,Student_4234,18,74
4235,Student_4235,18,62
4236,Student_4236,25,59
4237,Student_4237,25,86
4238,Student_4238,20,98
4239,Student_4239,23,100
4240,Student_4240,20,96
4241,Student_4241,21,74
4242,Student_4242,20,76
4243,Student_4243,24,65
4244,Student_4244,24,56
4245,Student_4245,23,72
4246,Student_4246,18,91
4247,Student_4247,25,67
4248,Student_4248,23,96
4249,Student_4249,19,92
4250,Student_4250,18,50
4251,Student_4251,20,71
4252,Student_4252,19,78
4253,Student_4253,22,79
4254,Student_4254,25,53
4255,Student_4255,19,85
4256,Student_4256,23,61
4257,Student_4257,24,60
4258,Student_4258,19,78
4259,Student_4259,18,94
4260,Student_4260,20,86
4261,Student_4261,18,53
4262,Student_4262,19,78
4263,Student_4263,24,85
4264,Student_4264,21,99
4265,Student_4265,25,74
4266,Student_4266,21,90
4267,Student_4267,21,86
4268,Student_4268,20,68
4269,Student_4269,23,65
4270,Student_4270,19,63
4271,Student_4271,21,92
4272,Student_4272,24,53
4273,Student_4273,25,94
4274,Student_4274,22,50
4275,Student_4275,22,66
4276,Student_4276,21,57
4277,Student_4277,21,89
4278,Student_4278,21,90
4279,Student_4279,23,94
4280,Student_4280,21,64
4281,Student_4281,21,75
4282,Student_4282,20,76
4283,Student_4283,20,99
4284,Student_4284,25,61
4285,Student_4285,22,62
4286,Student_4286,21,89
4287,Student_4287,23,71
4288,Student_4288,23,78
4289,Student_4289,24,70
4290,Student_4290,18,73
4291,Student_4291,21,92
4292,Student_4292,24,75
4293,Student_4293,19,72
4294,Student_4294,19,91
4295,Student_4295,22,72
4296,Student_4296,23,89
4297,Student_4297,21,79
4298,Student_4298,25,93
4299,Student_4299,25,79
4300,Student_4300,21,71
4301,Student_4301,21,67
4302,Student_4302,20,99
4303,Student_4303,24,92
4304,Student_4304,22,66
4305,Student_4305,21,99
4306,Student_4306,22,62
4307,Student_4307,23,63
4308,Student_4308,23,98
4309,Student_4309,20,51
4310,Student_4310,23,76
4311,Student_4311,23,93
4312,Student_4312,21,50
4313,Student_4313,24,54
4314,Student_4314,23,52
4315,Student_4315,20,53
4316,Student_4316,25,65
4317,Student_4317,18,94
4318,Student_4318,18,71
4319,Student_4319,23,75
4320,Student_4320,21,83
4321,Student_4321,18,65
4322,Student_4322,19,98
4323,Student_4323,21,85
4324,Student_4324,24,99
4325,Student_4325,21,85
4326,Student_4326,25,98
4327,Student_4327,18,89
4328,Student_4328,21,84
4329,Student_4329,18,94
4330,Student_4330,18,95
4331,Student_4331,23,77
4332,Student_4332,24,53
4333,Student_4333,20,76
4334,Student_4334,18,84
4335,Student_4335,19,92
4336,Student_4336,25,60
4337,Student_4337,23,59
4338,Student_4338,24,97
4339,Student_4339,22,66
4340,Student_4340,21,58
4341,Student_4341,21,50
4342,Student_4342,25,57
4343,Student_4343,18,67
4344,Student_4344,20,81
4345,Student_4345,23,98
4346,Student_4346,18,68
4347,Student_4347,23,73
4348,Student_4348,23,91
4349,Student_4349,19,85
4350,Student_4350,25,85
4351,Student_4351,20,85
4352,Student_4352,20,57
4353,Student_4353,19,100
4354,Student_4354,22,54
4355,Student_4355,18,72
4356,Student_4356,20,91
4357,Student_4357,19,63
4358,Student_4358,25,72
4359,Student_4359,22,80
4360,Student_4360,25,87
4361,Student_4361,20,69
4362,Student_4362,21,73
4363,Student_4363,18,52
4364,Student_4364,23,84
4365,Student_4365,23,79
4366,Student_4366,24,51
4367,Student_4367,19,65
4368,Student_4368,18,82
4369,Student_4369,19,68
4370,Student_4370,22,66
4371,Student_4371,20,78
4372,Student_4372,18,95
4373,Student_4373,19,82
4374,Student_4374,23,98
4375,Student_4375,20,63
4376,Student_4376,18,95
4377,Student_4377,22,99
4378,Student_4378,19,67
4379,Student_4379,18,90
4380,Student_4380,24,52
4381,Student_4381,20,61
4382,Student_4382,18,85
4383,Student_4383,21,52
4384,Student_4384,22,54
4385,Student_4385,24,65
4386,Student_4386,20,86
4387,Student_4387,23,77
4388,Student_4388,25,89
4389,Student_4389,23,71
4390,Student_4390,18,81
4391,Student_4391,19,66
4392,Student_4392,19,79
4393,Student_4393,18,84
4394,Student_4394,23,55
4395,Student_4395,19,72
4396,Student_4396,25,69
4397,Student_4397,23,97
4398,Student_4398,21,84
4399,Student_4399,21,93
4400,Student_4400,18,76
4401,Student_4401,19,56
4402,Student_4402,23,78
